airport_id,airport_name,iata,betweenness
5613,Los Alamitos Army Air Field,nan,0.0
5614,Iconi Airport,YVA,0.0
5615,Antsalova Airport,WAQ,0.0
5619,Morafenobe Airport,TVA,0.0
5621,Tsiroanomandidy Airport,WTS,0.0
5623,Port Bergé Airport,WPB,0.0
5624,Ambanja Airport,nan,0.0
5627,Nasa Shuttle Landing Facility Airport,nan,0.0
5628,Mandritsara Airport,WMA,0.0
5630,Catumbela Airport,CBT,0.0
5637,Chimoio Airport,VPY,0.0
5640,Club Makokola Airport,CMK,0.0
5642,Ondangwa Airport,OND,0.0
5644,Swakopmund Airport,SWP,0.0
5647,Tshimpi Airport,MAT,0.0
5649,Nioki Airport,NIO,0.0
565,RAF Coningsby,QCY,0.0
5651,Basankusu Airport,BSU,0.0
5653,Lodja Airport,LJA,0.0
5654,Ilebo Airport,PFR,0.0
5656,Foula Airport,FOA,0.0
5657,Outer Skerries Airport,OUK,0.0
5658,Papa Stour Airport,PSV,0.0
5660,Lauriston Airport,CRU,0.0
5662,Sherbro International Airport,BTE,0.0
5663,Bo Airport,KBS,0.0
5667,Akunnaaq Heliport,QCU,0.0
5669,Smara Airport,SMW,0.0
5675,São Filipe Airport,SFL,0.0
5676,Baco Airport,BCO,0.0
5677,Beica Airport,BEI,0.0
568,Leeds East Airport,nan,0.0
7055,Hickam Air Force Base,nan,0.0
7057,Grand Canyon Heliport,JGC,0.0
7059,Chautauqua County-Jamestown Airport,JHW,0.0
706,Anderstorp Airport,nan,0.0
7060,La Macaza / Mont-Tremblant International Inc Airport,YTM,0.0
7061,Lake Cumberland Regional Airport,SME,0.0
7062,Shenandoah Valley Regional Airport,SHD,0.0
7063,Devils Lake Regional Airport,DVL,0.0
7064,Dickinson Theodore Roosevelt Regional Airport,DIK,0.0
7065,Sidney - Richland Regional Airport,SDY,0.0
7068,Mc Cook Ben Nelson Regional Airport,MCK,0.0
7070,Dawson Community Airport,GDV,0.0
7071,L M Clayton Airport,OLF,0.0
7073,San Luis Valley Regional Bergman Field,ALS,0.0
7074,Canyonlands Field,CNY,0.0
7075,Ely Airport Yelland Field,ELY,0.0
7076,Vernal Regional Airport,VEL,0.0
7081,Mammoth Yosemite Airport,MMH,0.0
7084,Anacortes Airport,OTS,0.0
7085,Astoria Regional Airport,AST,0.0
7086,Newport Municipal Airport,ONP,0.0
7089,Ugnu-Kuparuk Airport,UUK,0.0
7092,Nuiqsut Airport,NUI,0.0
7100,Ekwok Airport,KEK,0.0
7103,Manokotak Airport,KMO,0.0
7104,Twin Hills Airport,TWA,0.0
7105,Chalkyitsik Airport,CIK,0.0
7106,Eagle Airport,EAA,0.0
7110,Minto Airport,MNT,0.0
7112,Rampart Airport,RMP,0.0
7116,Central Airport,CEM,0.0
7118,Birch Creek Airport,KBC,0.0
7120,Inyokern Airport,IYK,0.0
7122,Merced Regional Macready Field,MCE,0.0
7124,Camelo,nan,0.0
7125,Amarais Airport,CPQ,0.0
7126,Phoenix Goodyear Airport,GYR,0.0
7127,Park City,nan,0.0
713,Hedlanda Airport,nan,0.0
7130,Gatton Campus Airport,nan,0.0
7132,Hamburger Hafen,nan,0.0
7139,Chatham Seaplane Base,CYM,0.0
7140,Funter Bay Seaplane Base,FNR,0.0
7142,Hoonah Airport,HNH,0.0
7143,Kake Airport,nan,0.0
7146,Metlakatla Seaplane Base,MTM,0.0
7148,Hydaburg Seaplane Base,HYG,0.0
715,Gällivare Airport,GEV,0.0
7152,North Whale Seaplane Base,WWP,0.0
7158,Pilot Point Airport,PIP,0.0
7164,Ouzinkie Airport,KOZ,0.0
7165,Port Lions Airport,ORI,0.0
7169,Moser Bay Seaplane Base,KMY,0.0
717,Jokkmokk Airport,nan,0.0
7170,Olga Bay Seaplane Base,KOY,0.0
7172,Port Williams Seaplane Base,KPR,0.0
7176,Zachar Bay Seaplane Base,KZB,0.0
7178,Buckland Airport,BKC,0.0
7189,Council Airport,CIL,0.0
7196,Nikolski Air Station,IKO,0.0
7198,Yakataga Airport,CYT,0.0
72,Hay River / Merlyn Carter Airport,YHY,0.0
720,Optand Airport,nan,0.0
7203,Nelson Lagoon Airport,NLG,0.0
7204,Port Moller Airport,PML,0.0
7205,Klawock Airport,KLW,0.0
7210,Nondalton Airport,NNL,0.0
7211,Pedro Bay Airport,PDB,0.0
7214,Nikolai Airport,NIB,0.0
7221,Zapala Airport,APZ,0.0
7223,Colonia Sarmiento,OLN,0.0
7224,Grytvyken,nan,0.0
7225,Rio Turbio,RYO,0.0
7226,Tte. Julio Gallardo Airport,PNT,0.0
7228,Fitz Roy,nan,0.0
7229,Sierra Grande Airport,SGV,0.0
7230,Cabo F.A.A. H. R. Bordón Airport,IGB,0.0
7231,Lago Posadas,nan,0.0
7234,Chisana Airport,CZN,0.0
7236,Circle City /New/ Airport,IRC,0.0
7241,Stony River 2 Airport,SRV,0.0
7242,Healy River Airport,nan,0.0
7243,Kake Seaplane Base,KAE,0.0
7244,Klawock Seaplane Base,nan,0.0
7246,Manley Hot Springs Airport,MLY,0.0
725,Orsa Airport,nan,0.0
7250,Fox Harbour Airport,nan,0.0
7253,Kangiqsujuaq (Wakeham Bay) Airport,YWB,0.0
7254,Alma Airport,YTF,0.0
1670,Emmen Air Base,EML,0.0
1672,Meiringen Airport,nan,0.0
1674,Buochs,nan,0.0
1675,Lugano Airport,LUG,0.0
1677,Grenchen Airport,ZHI,0.0
1680,Samedan Airport,SMV,0.0
1681,Güvercinlik Airport,nan,0.0
1683,Etimesgut Air Base,ANK,0.0
1684,Akıncı Air Base,nan,0.0
1687,Afyon Airport,AFY,0.0
1690,İskenderun Airport,nan,0.0
1702,Balıkesir Merkez Airport,BZI,0.0
1703,Bandırma Airport,BDM,0.0
1708,Çiğli Airport,IGL,0.0
1709,Isparta Airport,nan,0.0
1710,Kütahya Airport,nan,0.0
1712,Yalova Airport,nan,0.0
1713,Cengiz Topel Airport,KCO,0.0
1716,Akhisar Airport,nan,0.0
1718,Imsık Airport,BXN,0.0
1719,Samandıra Air Base,nan,0.0
172,Prince George Airport,YXS,0.0
173,Northwest Regional Airport Terrace-Kitimat,YXT,0.0
1731,Siirt Airport,SXZ,0.0
1732,Kaklıç Airport,nan,0.0
1736,Ohrid St. Paul the Apostle Airport,OHD,0.0
1744,Vršac International Airport,nan,0.0
1748,Piešťany Airport,PZY,0.0
175,Abbotsford Airport,YXX,0.0
1751,Poprad-Tatry Airport,TAT,0.0
1755,South Caicos Airport,XSC,0.0
1756,Arroyo Barril Airport,nan,0.0
1757,Maria Montez International Airport,BRX,0.0
1763,San Isidro Air Base,nan,0.0
1766,Coban Airport,CBV,0.0
1778,Boscobel Aerodrome,OCJ,0.0
1781,Ken Jones Airport,POT,0.0
1784,Del Norte International Airport,NTR,0.0
1787,General Mariano Matamoros Airport,CVJ,0.0
1789,Ciudad del Carmen International Airport,CME,0.0
1795,Ingeniero Alberto Acuña Ongay International Airport,CPE,0.0
180,Fort Nelson Airport,YYE,0.0
1800,Cozumel International Airport,CZM,0.0
1802,Amado Nervo National Airport,TPQ,0.0
1803,Ensenada International Airport,ESE,0.0
1806,Tehuacan Airport,TCN,0.0
181,Penticton Airport,YYF,0.0
1810,Plan De Guadalupe International Airport,SLW,0.0
1811,Ixtepec Airport,IZT,0.0
1813,Lázaro Cárdenas Airport,LZC,0.0
1817,Loreto International Airport,LTO,0.0
1818,General Servando Canales International Airport,MAM,0.0
182,Charlottetown Airport,YYG,0.0
1823,Monclova International Airport,LOV,0.0
1828,Quetzalcóatl International Airport,NLD,0.0
1837,Puerto Escondido International Airport,PXM,0.0
1843,Tlaxcala Airport,nan,0.0
1844,Terán Air Base,nan,0.0
1846,Angel Albino Corzo International Airport,TGZ,0.0
1848,General Francisco Javier Mina International Airport,TAM,0.0
1849,Tamuin Airport,TSL,0.0
1859,Zapopan Airport,nan,0.0
186,Swift Current Airport,YYN,0.0
1862,Leon (Fanor Urroz) Airport,nan,0.0
1864,Puerto Cabezas Airport,PUZ,0.0
1872,Buenos Aires Airport,BAI,0.0
1879,Golfito Airport,GLF,0.0
1886,Pandora Airport,nan,0.0
1891,San Vito De Java Airport,TOO,0.0
1894,Les Cayes Airport,CYA,0.0
1895,Cap Haitien International Airport,CAP,0.0
1896,Jacmel Airport,JAK,0.0
1900,Maximo Gomez Airport,AVI,0.0
1902,Jaime Gonzalez Airport,CFG,0.0
1907,Leeward Point Field,NBW,0.0
191,Armstrong Airport,YYW,0.0
1912,Orestes Acosta Airport,MOA,0.0
1913,Sierra Maestra Airport,MZO,0.0
10750,HAL Airport,nan,0.0
10751,Chichester/Goodwood Airport,QUG,0.0
10753,Haast Aerodrome,nan,0.0
10754,Estacio Station,nan,0.0
10755,Wuzhou Avenue Station,nan,0.0
10756,Waigaoqiao FTZ South Station,nan,0.0
10757,Disney Resort Station,nan,0.0
10760,Mall of America Metro Transit Station,nan,0.0
10762,Terminal 2 Humphrey Metro Transit Station,nan,0.0
10765,Saronno Railway Station,nan,0.0
10767,Milano Lambrate Railway Station,nan,0.0
10768,Milano Rogoredo Railway Station,nan,0.0
10769,Reggio Emilia AV Mediopadana Railway Station,nan,0.0
1077,Ouarzazate Airport,OZZ,0.0
10771,Roma Tiburtina Railway Station,nan,0.0
10774,Gare de Saint-Quentin-en-Yvelines,nan,0.0
10777,Bahnhof Zurich Oerlikon,nan,0.0
10778,Devinska Nova Ves,nan,0.0
10779,Huangcun Railway Station,nan,0.0
10780,Lichterfelde Ost station,nan,0.0
10781,Wunsdorf-Waldstadt Station,nan,0.0
10783,Kopenick Station,nan,0.0
10785,Ostkreuz Station,nan,0.0
10786,Treptower Park Station,nan,0.0
10787,Planterwald Railway Station,nan,0.0
10789,Storkower Strasse Station,nan,0.0
10790,Schonhauser Allee Station,nan,0.0
10793,Chitina Airport,CXC,0.0
10794,Morro da Urca Heliport,nan,0.0
10795,Neufahrn Station,nan,0.0
10796,Oberschleissheim Station,nan,0.0
10798,Laim Station,nan,0.0
10799,Marienplatz Station,nan,0.0
108,Prince Rupert Airport,YPR,0.0
10800,Dongji Aiport,FYJ,0.0
10804,Frooba Heliport,nan,0.0
10806,Frankfurt Niederrad Station,nan,0.0
10811,Ylivieska Railway Station,nan,0.0
10812,Kokkola Railway Station,nan,0.0
10813,Seinajoki Railway Station,nan,0.0
10815,Toijala Railway Station,nan,0.0
10816,Hameenlinna Railway Station,nan,0.0
10818,Hyvinkaa Railway Station,nan,0.0
10821,Jarvenpaa Railway Station,nan,0.0
10822,Kyrola Railway Station,nan,0.0
10823,Kerava Railway Station,nan,0.0
10824,Savio Railway Station,nan,0.0
10826,Rekola Railway Station,nan,0.0
10827,Koivukyla Railway Station,nan,0.0
10828,Hiekkaharju Railway Station,nan,0.0
1083,Kaolack Airport,KLC,0.0
10830,Tappahannock Municipal,W79,0.0
10832,Chur railway station,nan,0.0
10833,Tirano Rhaetian Railway station,nan,0.0
10839,Maibara Station,nan,0.0
10843,Hamamatsu Station,nan,0.0
10846,Shin-Fuji Station,nan,0.0
10848,Atami Station,nan,0.0
10849,Odawara Station,nan,0.0
1085,Saint Louis Airport,XLS,0.0
10851,Puistola Railway Station,nan,0.0
10852,Tapanila Railway Station,nan,0.0
10854,Pukinmaki Railway Station,nan,0.0
10857,Pasila Railway Station,nan,0.0
10859,Orehoved Railway Station,nan,0.0
1086,Bakel Airport,BXE,0.0
10860,Vordingborg Railway Station,nan,0.0
10862,Naestved Railway Station,nan,0.0
10863,Ringsted Railway Station,nan,0.0
10865,Roskilde Railway Station,nan,0.0
10868,Enghave Railway Station,nan,0.0
10871,Nordhavn Railway Station,nan,0.0
10873,Hellerup Railway Station,nan,0.0
10875,Kokkedal Railway Station,nan,0.0
10876,Esperaerde Railway Station,nan,0.0
10878,Triangeln Railway Station,nan,0.0
10879,Dusseldorf-Unterrath Station,nan,0.0
1088,Tambacounda Airport,TUD,0.0
10882,Dusseldorf Wehrhahn Station,nan,0.0
10883,Dusseldorf-Flingern Station,nan,0.0
10885,Erkrath Railway Station,nan,0.0
10886,Hochdahl Station,nan,0.0
10889,Wuppertal-Vohwinkel Station,nan,0.0
10892,Sonnborner Strasse Schwebebahn Station,nan,0.0
10894,Campbelltown Railway Station,nan,0.0
10895,Moss Vale Railway Station,nan,0.0
10896,Yass Junction Railway Station,nan,0.0
10897,Cootamundra Railway Station,nan,0.0
10898,Junee Railway Station,nan,0.0
10899,Wagga Wagga Railway Station,nan,0.0
10900,The Rock Railway Station,nan,0.0
10901,Henty Railway Station,nan,0.0
10902,Culcairn Railway Station,nan,0.0
10905,Benalla Railway Station,nan,0.0
10907,Broadmeadows Railway Station,nan,0.0
10908,Jacana Railway Station,nan,0.0
10909,Albion Railway Station,nan,0.0
1091,Kiffa Airport,KFA,0.0
10910,Erskineville Railway Station,nan,0.0
10911,Sydenham Railway Station,nan,0.0
10912,Redfern Railway Station,nan,0.0
10913,Tempe Railway Station,nan,0.0
10914,Wolli Creek Railway Station,nan,0.0
10915,Bardwell Park Railway Station,nan,0.0
10916,Glenfield Railway Station,nan,0.0
10919,Western Springs Metra Station,nan,0.0
10920,Diva Maldives Resort Seaplane Base,nan,0.0
10923,South San Francisco BART Station,nan,0.0
10924,Colma BART Station,nan,0.0
10925,Balboa Park Station,nan,0.0
10927,24th Street Mission BART Station,nan,0.0
10928,16th Street Mission BART Station,nan,0.0
10929,Civic Center - UN Plaza Station,nan,0.0
10930,Bridgetown Port,nan,0.0
10931,Gardiner Bay,nan,0.0
10935,Arlanda North Station,nan,0.0
10937,Liupanshui Yuezhao Airport,LPF,0.0
10938,Kaili Airport,KJH,0.0
10939,Shennongjia Hongping Airport,HPG,0.0
10942,Hengyang Nanyue Airport,HNY,0.0
10943,Hongyuan Airport,AHJ,0.0
10945,OURHOUD,nan,0.0
9125,Klatovy Airport,nan,0.0
9131,Talcha Airport,nan,0.0
9133,Walkersville Turnaround,nan,0.0
9134,Chara Airport,nan,0.0
9137,Oberschleißheim Airfield,nan,0.0
9138,Pinal Airpark,MZJ,0.0
9139,Glendale Municipal Airport,nan,0.0
9141,Verden-Scharnhorst Airfield,nan,0.0
9143,Fort Lauderdale-Hollywood International Airport Station at Dania Beach,nan,0.0
9145,Lecheo,nan,0.0
9151,Comino Airport,JCO,0.0
9152,Udine stazione,nan,0.0
9154,Depati Parbo Airport,nan,0.0
9155,Kolosovka,nan,0.0
9156,Ekibastuz Airport,EKB,0.0
9157,Znamenka airport,nan,0.0
9158,Tevriz airport,nan,0.0
9161,Bekdash airport,nan,0.0
9164,Sikeston Memorial Municipal Airport,SIK,0.0
9165,Nynashamnterminalen,nan,0.0
9166,Rodby Port,nan,0.0
9167,Puttgarden,QUA,0.0
9169,Royal Island Resort,nan,0.0
917,Pierrefonds Airport,ZSE,0.0
9171,Port of Belfast,BE2,0.0
9172,Stranraer Ferry Port,SR2,0.0
9179,Saratoga County Airport,nan,0.0
9181,Tampa Padang,MJU,0.0
9187,Coral Creek Airport,nan,0.0
9188,Lakefront Airport,NEW,0.0
919,Miandrivazo Airport,ZVA,0.0
9191,Vermilion Regional Airport,DNV,0.0
9192,Varberg Railway Station,nan,0.0
9196,Dearborn Amtrak Station,nan,0.0
9197,Merritt Island Airport,COI,0.0
9200,Sebastian Municipal,X26,0.0
9201,Terrace Bay,TCY,0.0
9202,Nxabega Airstrip,nan,0.0
9205,Bumi Airport,BZH,0.0
9209,Boat,nan,0.0
9211,Boat,nan,0.0
9214,Village,nan,0.0
9216,Beijing West Railway Station,nan,0.0
9220,Madoogali Seaplane Dock,nan,0.0
9221,Effingham Memorial Airport,1H2,0.0
9225,Andrau Airpark,AAP,0.0
9226,Flying Cloud Airport,FCM,0.0
9227,Likoma Island Airport,LIX,0.0
9228,Johnson County Executive Airport,OJC,0.0
9230,Westbahnhoff,XWW,0.0
9235,Meedhuffushi Seaplane dock,nan,0.0
9238,Markham Airport,nan,0.0
9239,Stanhope Municipal Airport,nan,0.0
924,Mananara Nord Airport,WMR,0.0
9240,Kawartha Lakes (Lindsay) Airport,nan,0.0
9241,Niagara District Airport,YCM,0.0
9243,Edenvale Aerodrome,nan,0.0
9245,Holland Landing Airpark,nan,0.0
9246,Kent,XCM,0.0
9248,Hanover / Saugeen Municipal Airport,nan,0.0
9249,Brandywine Airport,nan,0.0
9250,Batoka,nan,0.0
9251,Manassas Regional Airport/Harry P. Davis Field,MNZ,0.0
9253,Bubovice Airport,nan,0.0
9256,Johnstown Amtrak,nan,0.0
9257,Harvey Field S43,nan,0.0
9258,Urgup,nan,0.0
926,Ambilobe Airport,AMB,0.0
9260,AYaou,nan,0.0
9261,Camop,nan,0.0
9264,DieuM,nan,0.0
9265,Dorli,nan,0.0
9266,Elyse,nan,0.0
9269,Prevo,nan,0.0
9272,Bingöl Çeltiksuyu Airport,BGG,0.0
9274,Okawango Lodge,nan,0.0
9275,Kai Tak,nan,0.0
9279,Hite Airport,UT3,0.0
928,Analalava Airport,HVA,0.0
9281,Newhaven Ferry Port,nan,0.0
9282,Ollantaytambo Train Station,nan,0.0
9284,Poroy Train Station,nan,0.0
9288,Seydisfjordur,nan,0.0
9290,Torit Airport,nan,0.0
9293,Philipsburg Port,nan,0.0
9295,Charlotte Amalie Port,nan,0.0
9296,San Juan Port,nan,0.0
9299,Lincolnville GO Station,nan,0.0
93,Montreal International (Mirabel) Airport,YMX,0.0
9300,Mormugao-Goa Port,nan,0.0
9302,Penang Cruise Terminal,nan,0.0
9304,Singapore Cruise Terminal,nan,0.0
9305,Shelby County Airport,nan,0.0
9307,Mattoon Amtrak,nan,0.0
9308,Lüliang Airport,LLV,0.0
931,Besalampy Airport,BPY,0.0
9311,Gannan Xiahe Airport,GXH,0.0
9312,Komandoo,nan,0.0
9313,Komandoo,nan,0.0
9314,Meck Island Airstrip,nan,0.0
9319,Railway Station,nan,0.0
9325,Heliport NUS,nan,0.0
9330,Xugana,nan,0.0
9335,Salem Station,nan,0.0
9339,Laraway Road,nan,0.0
9341,Waterloo International,nan,0.0
9344,Gloucester Station,nan,0.0
9347,Johnstown Amtrak,nan,0.0
935,Ambalabe Airport,WAI,0.0
9350,Grand Central Terminal,nan,0.0
9351,Tremont,nan,0.0
9354,Kulik Lake Airport,LKK,0.0
9356,Euston Station,QQU,0.0
9357,Waterloo International,QQW,0.0
9358,Belorussky Station,nan,0.0
9359,Railway Station,nan,0.0
936,Ampampamena Airport,IVA,0.0
9361,Railway Station,nan,0.0
9364,Domodedovo,nan,0.0
9367,Severobajkalsk Port,nan,0.0
9368,Vanino-Port,nan,0.0
9369,Holmsk-Port,nan,0.0
9371,Markovo Airport,KVM,0.0
9378,Olyokminsk Airport,OLZ,0.0
1000,Faya Largeau Airport,FYT,0.0
10000,Clarkson GO Station,nan,0.0
10001,Port Credit GO Station,nan,0.0
10002,Long Branch GO Station,nan,0.0
10003,Mimco GO Station,nan,0.0
10009,Unionville GO Station,nan,0.0
10010,Millikin GO Station,nan,0.0
10011,Agincourt GO Station,nan,0.0
10012,Kennedy GO Station,nan,0.0
10014,Keele and Highway 401,nan,0.0
10022,Reid Hillview,nan,0.0
10023,Hollister,nan,0.0
10038,Pinelawn Station,nan,0.0
10039,Farmingdale Station,nan,0.0
10040,Bethpage Station,nan,0.0
10042,Jamaica Station,nan,0.0
10047,Melaka Sentral,nan,0.0
10051,Beverly Depot,nan,0.0
10052,Montserrat Station,nan,0.0
10054,Manchester by the Sea Station,nan,0.0
10055,West Gloucester Station,nan,0.0
10058,Gare d'autocars de Sainte-Foy,nan,0.0
10059,Terminus Intermodal de Longueuil,nan,0.0
1006,Kariba International Airport,KAB,0.0
10062,Kee Field,nan,0.0
10065,Tsigaro Airport,nan,0.0
10067,New Haven State Street Station,nan,0.0
10068,Albany-Rennselaer Amtrak Station,ZLY,0.0
1007,Mutoko Airport,nan,0.0
10073,Smithtown Station,nan,0.0
10076,Greenlawn Station,nan,0.0
10077,Huntington NY Station,nan,0.0
10079,Setten,nan,0.0
1008,Mutare Airport,UTA,0.0
10080,Kautokeino Air Base,QKX,0.0
10088,Constance Halaveli,HAL,0.0
10089,Lille/Marcq-en-Baroeul Airport,nan,0.0
10091,Knucle Reef,nan,0.0
10093,W retreat and spa resort,nan,0.0
10096,Kawass Airport,nan,0.0
101,Prince Albert Glass Field,YPA,0.0
1010,Zvishavane Airport,nan,0.0
10103,Sallisaw Municipal Airport,nan,0.0
10104,Jasper County Airport-Bell Field,JAS,0.0
10109,Bleaker Island Airport,nan,0.0
10110,Bubaque Airport,BQE,0.0
10114,Chichen Itza International Airport,CZA,0.0
10115,GulfofMexico,nan,0.0
10116,Bunbury Airport,BUY,0.0
1012,Hwange National Park Airport,HWN,0.0
10124,South Goulburn Island,nan,0.0
10128,Jim Hamilton L.B. Owens Airport,CUB,0.0
10129,Grove Municipal Airport,nan,0.0
10133,Hartsville Regional Airport,HVS,0.0
10134,Horace Williams Airport,nan,0.0
10135,San Cristobal de las Casas Airport,SZT,0.0
10136,Hot Springs Cove Aerodrome,nan,0.0
10138,Brunswick County Airport,nan,0.0
10142,Scarlett Martinez International Airport,RIH,0.0
10145,Leesburg International Airport,LEE,0.0
10149,Witberg Tswalu Airport,nan,0.0
10150,Grand Cache,YGC,0.0
10152,Hazrat Nizamuddin,nan,0.0
10154,Pouso Alegre Airport,PPY,0.0
10156,Yeysk Airport,EIK,0.0
10157,Berdyansk Airport,ERD,0.0
10164,Ojika Airport,nan,0.0
10165,Chofu Airport,nan,0.0
10167,Buchs,nan,0.0
10168,Sargans,nan,0.0
10169,Madison County Airport,nan,0.0
1017,Mzuzu Airport,ZZU,0.0
10171,Las Brujas Airport,BWW,0.0
10177,Versaille-Chateau,nan,0.0
10178,Thun Airport,nan,0.0
10179,Mount Vernon,nan,0.0
10180,Durham Amtrak Station,nan,0.0
10185,Paso Robles Municipal Airport,PRB,0.0
10189,Gudvangen,GUD,0.0
10190,Taiwan High Speed Rail Station,nan,0.0
10191,High Speed Rail Station,nan,0.0
10192,Thingvellir National Park,TNP,0.0
10194,Stockholms Centralstation,nan,0.0
10195,St Ignace Ferry Terminal,nan,0.0
102,Peace River Airport,YPE,0.0
10200,Phaya Thai Station,nan,0.0
10201,Britomart Transport Centre,nan,0.0
10202,Johannesburg Park Station,nan,0.0
10203,Bryan Station,nan,0.0
10204,Seoul Station,nan,0.0
10205,Tianjin Railway Station,nan,0.0
10209,Beijing Daxing International Airport,PKX,0.0
1021,Ndolo Airport,NLO,0.0
10210,Kanpur Central Railway Station,nan,0.0
10211,Lucknow NR Railway Station,nan,0.0
10212,Varanasi Junction Railway Station,nan,0.0
10214,Sealdah Railway Station,nan,0.0
10215,Mumbai Central Railway Station,nan,0.0
10216,Bangalore City Railway Station,nan,0.0
10219,Gare de Chartres,nan,0.0
1022,Muanda Airport,MNB,0.0
10220,Gare de Nogent-le-Rotrou,nan,0.0
10223,Ogilvie Transportation Center,nan,0.0
10224,Potsdam Hauptbahnhof,nan,0.0
10228,Magdeburg Hbf,nan,0.0
10229,Dessau Hauptbahnhof,nan,0.0
1023,Kitona Base Airport,nan,0.0
10230,Gare de Lille Europe,nan,0.0
10233,Bellwood Station,nan,0.0
10239,College Avenue Station,nan,0.0
10243,Geneva Station,nan,0.0
10244,Milwaukee Intermodal Station,nan,0.0
10247,Nanjing South Railway Station,NKJ,0.0
10250,Doncaster Railway Station,nan,0.0
10251,Leipzig Hauptbahnhof,XIT,0.0
10252,Niagara Falls Station,XLV,0.0
10253,Ebbsfleet International Railway Station,XQE,0.0
10256,Ravenswood Station,nan,0.0
10258,Evanston Main Street Station,nan,0.0
10259,Badu Station,nan,0.0
10260,Keelung Station,nan,0.0
10262,Ruifang Station,nan,0.0
10263,Taoyuan Station,nan,0.0
10267,Fengyuan Station,nan,0.0
13264,Great Bear Lodge,nan,0.0
13266,Boun Neau Airport,PCQ,0.0
13267,Waycross Ware County Airport,AYS,0.0
13268,Blaise Diagne International Airport,DSS,0.0
13269,Mid-State Regional Airport,nan,0.0
1327,Corte Airport,nan,0.0
13271,Greater Portsmouth Regional Airport,PMH,0.0
13272,Pula Seaplane base,nan,0.0
13273,Split-Resnik Airport,nan,0.0
13274,Kidal,nan,0.0
13278,Warszawa Centralna Railway Station,RWA,0.0
1328,Auxerre-Branches Airport,AUF,0.0
13280,Stazione di Firenze Castello,nan,0.0
13281,Firenze Rifredi Railway Station,nan,0.0
13285,Upper cumberland,SRB,0.0
13286,Warszawa Zwirki i Wigury Railway Station,nan,0.0
13288,Warszawa Aleje Jerozolimskie Railway Station,nan,0.0
13289,Warszawa Ochota Train Station,nan,0.0
1329,Chambéry-Savoie Airport,CMF,0.0
13290,Jefferson Park Transit Center,nan,0.0
13295,Berlin-Frohnau Station,nan,0.0
13297,Hannover Flughafen Railway Station,nan,0.0
13298,Langenhagen-Pferdemarkt Station,nan,0.0
13300,Salzwedel Railway Station,nan,0.0
13301,Uelzen Railway Station,nan,0.0
13302,Celle Railway Station,nan,0.0
13305,Oebisfelde Railway Station,nan,0.0
13306,Coonawarra Airport,nan,0.0
13307,Naracoorte Airport,NAC,0.0
13308,Aerodrom Luncani,nan,0.0
13311,Clarenville Airport,nan,0.0
13314,Luckenwalde Railway Station,nan,0.0
13316,Berlin-Friedrichsfelde Ost Station,nan,0.0
13318,Rudersdorf Rathaus,nan,0.0
13319,Woltersdorf Rathaus,nan,0.0
1332,Chambéry-Challes-les-Eaux Airport,nan,0.0
13320,Livorno - Florence-Pisa Cruise Port,nan,0.0
13321,Civitavecchia Port of Rome,nan,0.0
13324,Don Sheldon Amphitheater,nan,0.0
1333,Chalon-Champforgeuil Airport,nan,0.0
13330,Mayfair Station,nan,0.0
13331,Gladstone Park Station,nan,0.0
13333,Istres Le Tube,QIE,0.0
13334,Palenque International Airport,PQM,0.0
13338,Orange Walk Airport,ORZ,0.0
13344,Costa Esmeralda Airport,ECI,0.0
13349,San Jose Airport,nan,0.0
13351,San Miguel Airport,NMG,0.0
13353,Unterluss Railway Station,nan,0.0
13354,Sandpoint Airport,nan,0.0
